"","A_1_1","A_1_2","A_1_3","A_2_1","A_2_2","A_2_3","A_3_1","A_3_2","A_3_3","A_4_1","A_4_2","A_4_3","A_5_1","A_5_2","A_5_3","A_6_1","A_6_2","A_6_3","A_7_1","A_7_2","A_7_3","A_8_1","A_8_2","A_8_3"
"lcl|NC_008562.1_cds_YP_851075.1_61.1",111.871567562074,7.35682164084277,40.2139291202287,328.276573509027,117.204809708776,296.651408767016,68.3169294676531,56.478564946532,41.5044417650783,86.9500419983698,128.629358952461,59.1692829535002,133.614923606267,94.7652316456133,52.1876634707336,503.784185517132,689.766972779184,289.778483920431,137.973622796827,182.26779718048,105.331498974914,144.310276353699,124.496607706612,206.956842990254
"lcl|NC_008562.1_cds_YP_851076.1_62.1",3693.37720344826,4406.85567801783,1533.91217603905,3615.48371708059,4234.53502321473,1741.45183741898,5661.20220083199,5367.33269583634,3321.10451885545,3887.63996443975,1538.0287970508,1350.38096642587,4622.32727332321,4845.38563700641,3343.6843229128,3724.40833518962,3246.92868052816,2988.72697089086,5699.16644739372,5262.73589115334,5304.60076065001,2822.25575659594,1998.09496500577,1022.11537665804
"lcl|NC_008562.1_cds_YP_851077.1_63.1",475.830834083468,360.23345966354,613.871721039855,1067.8053200334,1381.77367324846,1649.23473287249,708.85871856726,832.310064107889,801.224382619488,1476.17457665414,474.590021158929,1271.46720528487,1212.71619834619,1936.22598294105,1464.61514641919,2856.21386890515,2419.84088177665,2909.31011981479,1246.03864720027,975.96120490275,1057.5043107311,3243.37346104938,1387.46839249889,2263.23259028967
"lcl|NC_008562.1_cds_YP_851079.1_65.1",66.6926652773903,48.2437726832189,31.9649180186433,89.6211565708504,172.351175302521,173.634425970624,70.3473277210624,56.1165228635414,94.023523844735,148.818341112594,46.41332638315,88.1849890172358,70.2838681865547,91.8038181566879,370.749859240003,363.932783790996,347.618486281659,392.619449367717,119.641463124522,135.824560398915,130.82037132301,107.538907859728,94.4607128403314,150.199447922693
"lcl|NC_008562.1_cds_YP_851080.1_66.1",212.830598495031,152.482960172119,205.356014015122,306.889722192067,468.251386074887,505.499017898975,246.258699243866,101.792762403633,314.178971965883,310.896952494171,210.479038249169,308.500974867606,290.397687933594,747.240380345134,956.268135883307,539.448797829734,512.653468140847,1157.31430714786,474.740108037709,484.546222446362,355.953103367261,624.225846553209,708.847625010294,827.09496655104
"lcl|NC_008562.1_cds_YP_851081.1_67.1",9.5144543056908,0,84.6478384567778,112.720789519195,363.334910097206,582.11596306201,0,10.8076266255709,19.0612991809989,19.3222315551933,27.205234788191,33.9675513251575,0,0,1617.81756759274,347.051327800691,171.454104344883,461.25514570163,57.6051489118067,104.635216899905,100.780137908097,273.387801314507,220.908122092203,351.260084559948
"lcl|NC_008562.1_cds_YP_851082.1_68.1",57.0200357338713,31.971234233569,9.70897042622345,97.7747502546756,121.677578926634,105.478856898043,53.9802416354439,34.0894765058896,6.01232567624966,69.072463269733,17.1621808243261,36.7339340098499,79.6988411835075,102.957553072921,425.24410363127,206.055763619982,221.471089390754,85.8625711701363,45.4246209292868,85.8106568501557,89.0067573113566,104.523798293567,90.1727766099291,58.6559926800903
"lcl|NC_008562.1_cds_YP_851083.1_69.1",369.534609194241,217.201400824882,37.1021369859253,745.391381586195,547.885975543405,162.558979046572,752.54597449307,561.610597864489,301.236603128286,843.622431293707,133.250129574813,111.780972473095,667.138939294598,699.457662146193,639.316135341709,1319.66996495641,1565.8308509048,980.30221246892,547.763246348876,655.838591640476,691.063802798379,1176.10011929131,1044.20856030979,398.48833122347
"lcl|NC_008562.1_cds_YP_851084.1_70.1",734.600590143147,449.093649821994,135.19408819529,1384.27981563866,1169.63977908005,584.06709496968,863.745487447507,824.451654399289,414.19158665561,1435.27124120597,244.367960230522,291.648985203774,901.173981131715,1169.5554915852,955.731268526534,2378.46216192174,2076.07097971422,1713.00403593997,1118.56573400666,1141.67055151746,1220.75119103061,2420.65662185074,1832.37145994087,620.93215995438
"lcl|NC_008562.1_cds_YP_851085.1_71.1",107.65632545312,112.053323835958,66.0546716281214,49.4782367289819,28.0026905662586,28.9948302841119,183.626428915946,122.288607627486,185.93030270483,27.6430769358979,0,30.2931093568704,0,339.621061388903,112.997855154599,143.375506044828,121.051411407824,147.515978086137,292.187966301216,261.285628328086,188.744304521523,135.760101020604,96.3327666043016,48.3714159288606
"lcl|NC_008562.1_cds_YP_851086.1_72.1",371.9556980131,182.924304757205,194.786219176108,503.280712579844,620.697138082726,505.093970608991,381.048025155755,389.074558520553,246.605558154173,691.97741757036,253.591652847066,524.070791873859,426.388800331765,910.387863387155,1213.36317569456,1312.925795246,1111.38999780701,1220.71930465913,955.885439755292,470.858476049572,493.192799887749,1318.78547338646,1103.72844824744,1086.71088660734
"lcl|NC_008562.1_cds_YP_851088.1_74.1",799.365988076522,570.153677165315,453.119715530237,996.612166643282,1211.11636699069,613.672498406816,1054.81603380182,884.73071152945,752.819927760196,1017.50049147029,407.458341698514,494.800880625585,984.971088912284,2773.64727196802,1921.87547923251,2843.95315240929,3001.74966877364,2009.04207601992,1116.86578608263,1412.57542814872,984.214538293968,2046.44253595192,1978.21979170177,1943.69042410597
"lcl|NC_008562.1_cds_YP_851090.1_76.1",183.493047324037,64.4027409422614,169.116717424218,233.820740717765,255.501293368467,213.864969111105,172.700905963231,118.758222804239,98.314508234222,218.097281424482,83.6686860120919,130.582423224383,214.509790389972,591.692382803902,494.930346674967,567.680205919833,725.038476370626,630.799886093781,310.034356269524,276.883555683635,226.001970391912,538.766355656043,515.79046095302,667.236275536974
"lcl|NC_008562.1_cds_YP_851091.1_77.1",54.1636103546856,48.0852498814121,25.032767123034,68.7528911977018,65.662935559736,90.6525115509283,57.990821837274,43.946674531689,0,83.8072693960191,82.1776025013343,86.8189564851272,73.3887780261213,309.699627516537,389.835558456082,199.228614825344,185.914089048669,233.679527695967,46.8475608620114,153.170829558295,98.3517008500705,336.868867994327,232.493664994275,252.055872159424
