"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A_1_1","A_1_2","A_1_3","A_2_1","A_2_2","A_2_3","A_3_1","A_3_2","A_3_3","A_4_1","A_4_2","A_4_3","A_5_1","A_5_2","A_5_3","A_6_1","A_6_2","A_6_3","A_7_1","A_7_2","A_7_3","A_8_1","A_8_2","A_8_3"
"lcl|NC_010296.1_cds_WP_012265673.1_2343",221.152771452542,1.81133818186346,0.444776262994667,4.07247043641172,4.65171060129259e-05,0.000477710973175106,155.197589063527,338.348291384399,227.207642930526,730.040867080957,954.921727296808,638.025417308227,81.4737449376459,109.530718145007,55.8372313716726,322.725645938813,203.241309466551,314.684174797024,326.459844957619,29.7241567988595,24.2542636137297,90.9176793098264,195.536307523209,130.383737562214,30.2822711746637,99.2577673129223,32.9678836377277,90.236919342261,67.3485896698456,59.0627342369785
"lcl|NC_010296.1_cds_WP_012266588.1_3430",100.917987659862,0.981116025874249,0.24103642514077,4.07040564637174,4.69313464849878e-05,0.000481655897216039,94.9266806893419,236.138911695362,159.35377671598,115.421480961416,86.8742473887198,79.1535292149304,110.650153597749,85.6480803539902,109.982425429052,195.700831697296,129.118008366986,201.516995217022,98.5844086258156,60.7406682411477,79.5539846530333,65.460729103075,53.1086267346988,42.8403709132987,52.4116231869179,38.9941228729338,42.5112183749647,153.192909581048,51.3976079059348,78.7503123159714
"lcl|NZ_CP011339.1_cds_WP_284525875.1_4390",43.0318876370365,1.94251849931587,0.477274153378467,4.07002659910539,4.70077703706799e-05,0.000482130978160819,58.2618780950458,80.6220538064388,49.3482663378519,77.3323922441488,69.4993979109759,65.9612743457753,36.8833845325829,46.118197113687,27.0725970286898,87.265014661855,119.553711450913,104.232928560528,75.9584787772678,5.1694185737147,0,14.5468286895722,9.65611395176341,37.2524964463467,4.65881094994826,7.08984052235159,15.6163659336605,33.5765281273529,7.0893252284048,0
"lcl|NC_010296.1_cds_WP_012265849.1_2553",5769.96360842377,-0.358641619457907,0.0881316347803434,-4.06938575860728,4.71372457309146e-05,0.000483029229426204,5600.67416067117,4306.45123474284,5445.78680815836,4269.44058076278,4520.24084012987,4583.70891908279,5877.11960104262,5388.00543957674,5663.24889093904,4312.64735180954,5503.45585045701,5214.62451169958,6778.89019640957,5978.43258050105,6188.71790367926,5420.51204045185,5899.88562452744,5384.84836131942,7530.96790059136,7670.32121511913,7073.346192063,5642.95525840325,7426.06817675403,6798.77696327886
"lcl|NC_010296.1_cds_WP_041804128.1_2971",386.037610689741,-1.34804538363981,0.331272512266951,-4.06929441387972,4.71557285227331e-05,0.000483029229426204,257.155875729857,235.257796353215,254.966042745568,176.01775846616,145.25374163394,163.104242018644,283.506612451943,337.651086010923,422.163309916131,65.0614902212647,176.142468204345,99.2694557719318,451.710528047795,463.955316990894,646.133582669758,270.934684343283,516.602096419343,506.633951670316,993.491435076466,1195.52435808154,1061.91288348891,155.291442589007,154.192823717804,232.969673934749
"lcl|NZ_AP024565.1_cds_WP_061430328.1_3046",908.614824778145,1.03421673863924,0.25419937407468,4.06852590571449,4.73115016369766e-05,0.000484314796027911,1489.69595198195,1839.76883440267,1328.29083559385,1087.27035065654,1241.25924669003,985.821227495042,630.320526713544,617.654425629737,824.868190717891,1688.50057955187,1548.61907566082,1366.9404059795,1375.33330722244,336.012207291455,377.396341829634,636.423755168785,468.321526660525,558.787446695201,315.634441858995,339.426115007582,347.897929966548,1074.44890007529,540.561048665866,787.503123159714
"lcl|NZ_CP011304.1_cds_WP_046661735.1_1562",1403.90184677899,-0.859944490683349,0.21138592700915,-4.06812555050615,4.73928449873277e-05,0.000484527488688334,834.249823412682,1041.4783344176,591.151107172184,1462.39016378114,1624.89592315862,888.678259822173,811.98495799343,805.833140638264,640.436123459942,1387.46209702014,1024.17679476282,851.731930523175,940.592226561061,2495.53681646077,2337.14084181899,2325.67423674536,2510.58962745849,2115.94179815249,981.844407701596,1175.14106657978,1002.91772329508,1704.00880246316,2390.87493327952,1748.9131860172
"lcl|NZ_CP097576.1_cds_WP_190357357.1_478",3149.90520391009,-0.529521387313109,0.130162190474727,-4.06816591962568,4.73846368650053e-05,0.000484527488688334,3991.44090708042,3148.22511749078,2991.73864673227,2411.73184468879,2373.40443865983,2164.72909443863,2794.87975032722,2434.79374583242,2708.10572152612,1519.65052159668,2320.93605163372,2084.65857121057,4183.37281521187,3879.64863957288,4089.26884527482,2680.25318605368,3500.34130751424,3846.3202580853,4329.20007523942,4126.28718400863,3981.30573719822,3124.71564885178,3939.89249568597,2972.82428992792
"lcl|NZ_CP020664.1_cds_WP_002762933.1_1010",148.926588574851,0.86842224472206,0.213530439143804,4.06697166082823,4.76280324246313e-05,0.00048631047785201,151.681786075033,199.572624996267,172.718932182481,211.798417564199,227.263031168891,191.887343551346,75.418263894983,131.766277467677,152.28335828638,228.747937841431,305.26047657133,262.0713632379,156.76537109351,125.358400412581,124.181829702296,81.8259113788438,60.3507121985213,104.306990049771,59.3998396118403,93.9403869211586,66.8033431606588,174.178239660643,111.656872347376,105.000416421295
"lcl|NZ_AP019314.1_cds_WP_043998321.1_786",72.9790964551415,1.17556782395191,0.289043299985039,4.0670993723527,4.76019477230614e-05,0.00048631047785201,89.9041049914931,77.9787077799982,125.426843608707,88.2974329354834,97.994151054476,125.926069205571,67.1607897458973,61.3536729458872,58.3752873431123,68.1596564222773,183.315690891399,175.706936716319,134.947510168125,25.8470928685735,34.9261396037707,47.2771932411097,57.9366837105805,40.9777460909814,34.941082124612,44.3115032646974,25.1597006708975,16.7882640636765,42.5359513704288,26.2501041053238
