"","B_1_1","B_1_2","B_1_3","B_2_1","B_2_2","B_2_3","B_3_1","B_3_2","B_3_3","B_4_1","B_4_2","B_4_3"
"lcl|NC_008562.1_cds_YP_851063.1_49.1",0,0,0,0,183.404569641501,0,221.880672125203,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851064.1_50.1",0,0,0,0,0,0,71.8768374490093,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851065.1_51.1",74.2198201434197,0,0,702.965655999495,481.034792305339,616.372693514173,156.678895667358,0,0,239.523180208325,833.017321656496,1318.9351906054
"lcl|NC_008562.1_cds_YP_851066.1_52.1",0,0,61.6790959142861,964.601590684134,602.615014536359,842.35548923815,265.10417968206,0,0,709.237468668808,528.556445281116,1487.7784710354
"lcl|NC_008562.1_cds_YP_851067.1_53.1",41.4757818448522,0,34.9212528338237,689.854388384009,434.237289886494,874.356739442051,225.143623185867,88.6608393892498,0,1606.21426727936,598.512445391852,526.46572734249
"lcl|NC_008562.1_cds_YP_851068.1_54.1",111.539390724009,40.0500973908096,134.160745350283,2738.63098062804,2097.23643477061,2885.78141122477,86.4958552352485,136.247165615118,0,2005.49916987988,1302.97624646512,1051.74170162884
"lcl|NC_008562.1_cds_YP_851069.1_55.1",0,0,0,728.829212586496,500.476876479349,641.284758049948,0,0,0,231.403750370755,0,0
"lcl|NC_008562.1_cds_YP_851070.1_56.1",134.302531688093,84.3912766449203,169.617513764287,837.680328752011,451.961260902269,933.025698149201,0,0,0,0,484.510074841023,170.474616472806
"lcl|NC_008562.1_cds_YP_851071.1_57.1",48.4874469704862,45.7018661486818,88.4538323928372,537.651557709027,108.781506922036,325.236109383498,29.2450169563304,0,0,391.198317245689,583.078027029312,574.435956939886
"lcl|NC_008562.1_cds_YP_851073.1_59.1",70.8631448605515,0,47.7315616623118,608.966939159753,148.382591519003,855.583433478699,25.6444997933651,0,0,754.678562766935,136.344543673856,287.836538366145
"lcl|NC_008562.1_cds_YP_851074.1_60.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851075.1_61.1",0,0,0,0,0,34.8717057372783,0,0,0,0,87.5244006164429,184.772487531816
"lcl|NC_008562.1_cds_YP_851076.1_62.1",3451.62354905246,3026.20415492416,5332.23577566574,2554.37058129675,1675.13921008302,2302.53970373581,5158.52537359677,7791.91145881551,8290.03067625196,2267.25551807303,2203.90864368119,2636.50995295849
"lcl|NC_008562.1_cds_YP_851077.1_63.1",320.49467789204,64.4442476197573,183.495310345001,2949.65012730254,2339.24192006387,3894.1392304572,46.3932314443606,219.23407558069,59.645155774592,1117.04901315337,1479.95804678713,1171.62554594038
"lcl|NC_008562.1_cds_YP_851079.1_65.1",0,0,0,360.84691084702,162.242503913635,249.466817966683,39.2558112221512,0,0,157.532553137014,365.246056418618,440.611316422022
"lcl|NC_008562.1_cds_YP_851080.1_66.1",0,0,0,431.827456294641,171.675207629544,157.125418292969,0,0,0,79.3768678597357,788.737331136549,333.020181016645
"lcl|NC_008562.1_cds_YP_851081.1_67.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851082.1_68.1",0,0,0,493.213651508193,354.81070949337,353.60561425184,0,56.3452063408316,0,127.596460484809,507.150732543875,267.661080069453
"lcl|NC_008562.1_cds_YP_851083.1_69.1",33.5756329220232,35.1630319353835,75.3855616730163,1597.79766410106,2510.8958939015,1533.59396362455,40.5020274514259,0,416.569341917786,2329.64807416907,1022.85460244216,2841.24360788011
"lcl|NC_008562.1_cds_YP_851084.1_70.1",115.904924607532,24.2769425964839,32.5293862013701,2543.64118091364,3178.17507666436,2387.87587745507,0,165.176358314219,0,2150.78691269257,2787.59221141411,3040.51987188485
"lcl|NC_008562.1_cds_YP_851085.1_71.1",0,0,0,135.578319104372,48.7665329682603,124.973743104697,0,0,0,78.9180420339569,313.671262324824,165.54760443602
"lcl|NC_008562.1_cds_YP_851086.1_72.1",47.0058860908325,0,0,1205.32891748206,1177.6101742398,1283.71466745356,0,0,0,1023.96159539059,1243.57585875863,596.661157654822
"lcl|NC_008562.1_cds_YP_851088.1_74.1",0,37.7067406285814,50.524365802128,2453.63103386227,2468.15724038828,2041.2932002061,0,0,0,2904.85558976054,2164.83224928968,2285.08528463549
"lcl|NC_008562.1_cds_YP_851090.1_76.1",28.1098322137869,0,7.88918668671101,467.54250907089,560.57210654545,484.844147875447,67.8173482907596,0,87.188932029304,725.731363289013,585.919160272865,475.743115738064
"lcl|NC_008562.1_cds_YP_851091.1_77.1",0,0,0,282.590954277787,101.645906066374,227.926510391247,0,0,0,164.491822552705,0,0
"lcl|NC_008562.1_cds_YP_851092.1_78.1",0,0,0,799.603950172374,958.705704944208,737.061053083382,0,0,149.11288943648,155.145696271302,770.811482701628,813.628851347485
"lcl|NC_008562.1_cds_YP_851093.1_79.1",30.6560126679342,0,77.4340823706526,1827.11434024895,1513.08769954238,1615.65919244727,110.940336062601,0,0,445.200693648083,1474.59587995094,1245.20589423615
"lcl|NC_008562.1_cds_YP_851094.1_80.1",19.7891746102298,10.9426802722293,25.3259941966322,943.556100493424,1090.38983966206,743.335967091295,28.6458347397118,16.9209572788913,29.4626646543031,513.465633014648,906.195660606393,630.990525412116
"lcl|NC_008562.1_cds_YP_851095.1_81.1",396.247965393794,336.867658012368,431.753671400003,25522.711944896,28482.2749432516,24010.3221837768,84.3513298988374,199.303705073355,433.782951087942,14442.6539074375,22984.1969387394,18461.9782996666
"lcl|NC_008562.1_cds_YP_851096.1_82.1",509.702379298183,85.4080390141362,257.491647401206,20205.2532308618,24445.8404089629,19829.6064040384,0,871.653553513588,0,14968.7558522962,20594.5969161341,15182.510421289
"lcl|NC_008562.1_cds_YP_851097.1_83.1",328.094775399099,114.976034623616,180.621781995079,13502.8322045514,15910.6541421882,12152.4383920012,22.8333577578508,53.9502199415569,234.844461215396,9376.76986681317,9620.83092682085,9931.00450324805
"lcl|NC_008562.1_cds_YP_851098.1_84.1",60.0075141585095,150.826962514326,67.365821069504,3271.5080451497,4008.88569953975,3756.74617127133,0,256.550513977404,0,3098.51262907791,2694.01346578271,2335.86495762739
"lcl|NC_008562.1_cds_YP_851099.1_85.1",794.201445703201,278.996437866022,458.080114778051,31013.365135141,36468.2296934387,29086.94594851,181.046756856041,454.509668886797,261.856781449429,22431.7972560067,21868.4857726472,23019.7431112947
"lcl|NC_008562.1_cds_YP_851100.1_86.1",1526.08150733251,805.185262783383,970.460021674207,77023.2399694201,89797.8921661166,69766.6990862646,792.286235625153,1596.70479703745,1018.59763742911,46288.6748601226,39955.4883636022,53781.2385940922
"lcl|NC_008562.1_cds_YP_851101.1_87.1",2071.31628140091,657.977514654297,862.33727864987,66318.2511398611,78741.6952327509,55852.8486892074,497.878581354113,784.251977687022,711.215949615732,39478.4831899462,43860.6356097278,39777.4105103215
"lcl|NC_008562.1_cds_YP_851102.1_88.1",126.473236118832,15.8943211618235,159.729497266817,8835.08579921404,10820.0471668322,6932.119799702,45.7691072545261,0,0,5693.77748109566,6387.71130059465,5329.81626030675
"lcl|NC_008562.1_cds_YP_851103.1_89.1",261.310676671082,110.409673438003,91.0407102632593,7131.43402347559,8584.85734766015,6376.48079310208,48.9129916186549,192.617798034153,146.730894397559,3903.92173748489,6046.31422469341,5078.29176994392
"lcl|NC_008562.1_cds_YP_851104.1_90.1",72.627120140342,45.6364843659226,20.3832205381975,3607.17852581338,3349.2980421656,3154.91655339839,0,0,0,2285.23617855411,2794.77056045637,1843.75980047842
"lcl|NC_008562.1_cds_YP_851105.1_91.1",887.956351444887,365.877018744429,456.544688661035,45724.7357083517,50880.9239886467,38958.6696496873,243.639292875545,731.251723065915,440.21973036215,27411.3418052088,31421.259821303,32981.8890244291
"lcl|NC_008562.1_cds_YP_851106.1_92.1",690.213010953996,269.197490057214,330.646798983546,38052.6009255028,44746.0718388643,33491.1834626791,215.327234551884,457.893955326758,276.834056337769,22121.0268708853,34802.9515362598,25014.4525842123
"lcl|NC_008562.1_cds_YP_851107.1_93.1",58.7573576135406,11.3603641637393,0,1678.94048796877,2318.71578509904,1693.42926779467,16.3565880092297,0,84.1149632718606,2341.10877578618,2043.63864900893,1629.34393051894
"lcl|NC_008562.1_cds_YP_851108.1_94.1",59.432729540133,0,36.3930297731803,2014.49815969353,1947.53166575256,1387.51978575339,87.9871630841321,138.596254677448,0,1255.43184109191,1663.29895424351,1947.72148016057
"lcl|NC_008562.1_cds_YP_851109.1_95.1",120.467346262938,17.8112242165158,35.7986712467339,913.45040873963,773.70922720623,828.422054638106,38.4667496900477,0,0,754.678562766935,579.464310613887,575.673076732291
"lcl|NC_008562.1_cds_YP_851110.1_96.1",0,0,27.7736279847955,1348.77963264944,764.721977511052,853.439114096547,29.8435991747349,0,0,479.046360416651,952.019796178853,334.967667455339
"lcl|NC_008562.1_cds_YP_851111.1_97.1",0,19.4215540771871,39.0352634416441,1360.17865253066,1456.18203512622,984.767416128755,27.9630436102995,66.0705433256875,71.9010097008781,748.099795719153,1115.03688456564,588.487717139003
"lcl|NC_008562.1_cds_YP_851112.1_98.1",9.5767509862477,6.017714124086,20.1582783760612,554.186929434692,909.54965691481,534.546541893805,12.9964060922232,0,22.2783264353315,452.003420715711,529.752951099523,486.243388241621
"lcl|NC_008562.1_cds_YP_851113.1_99.1",47.8025960245754,0,0,861.343614874949,1358.43723615823,916.121082928497,0,0,222.405665600174,925.61500148302,344.905477005474,1941.67698762247
"lcl|NC_008562.1_cds_YP_851114.1_100.1",134.302531688093,56.2608510966135,75.3855616730163,4653.77960417784,6729.20099565601,3539.06299297973,81.0040549028518,0,0,2708.89310949892,2368.715921445,4318.69028397776
"lcl|NC_008562.1_cds_YP_851115.1_101.1",86.2493322767568,32.5177396246482,79.8810309470953,3933.08419391617,5250.30634989017,3338.93916401891,15.6062858069714,0,80.2564787181055,2379.84957950107,3360.45519797994,2277.16551912299
"lcl|NC_008562.1_cds_YP_851116.1_102.1",39.424291560053,26.6785326167813,53.6210204803229,2395.94588653801,2481.08912974163,2002.21710441539,32.9242287669656,51.861824330916,0,1644.21073381715,2450.6832172604,2032.49736284997
"lcl|NC_008562.1_cds_YP_851117.1_103.1",41.4757818448522,0,26.1909396253678,2127.0510308507,1597.37288779675,1341.34272528042,37.5239371976446,0,0,1355.24328801696,2244.42167021945,1158.22460015348
"lcl|NC_008562.1_cds_YP_851119.1_105.1",78.0720599432512,64.3885000007091,32.8670614906576,3090.81819109306,3802.31307614897,2613.71880934816,0,125.168243843647,0,1936.90543995452,2206.2811712484,1436.94174992303
"lcl|NC_008562.1_cds_YP_851120.1_106.1",33.3769605378692,62.9189399837867,28.1023099727812,2324.68682949523,2907.88487783669,1934.96698551081,0,0,194.111453704294,1615.71849371296,1444.92945396376,1821.75832751413
"lcl|NC_008562.1_cds_YP_851121.1_107.1",60.6527562462354,9.52804736313616,76.6014578290327,4896.97711897681,5465.65338453139,4533.32174584618,54.8737146116093,194.481841240935,0,3596.71098022502,3646.85002568512,3849.4268235795
"lcl|NC_008562.1_cds_YP_851122.1_108.1",35.2544145681244,37.7899172623209,52.3818792507356,2796.78466624017,3700.32204881848,2646.91631122003,22.5143623185867,115.259091206025,164.024178380128,2158.35042165664,2603.52913745456,1684.69032749597
"lcl|NC_008562.1_cds_YP_851124.1_110.1",0,63.2934574836902,0,2164.0075159427,3126.06538790736,3185.15669368176,0,0,234.320254828754,3413.20531796864,3391.57052388716,2429.26328473749
"lcl|NC_008562.1_cds_YP_851125.1_111.1",0,6.72568049162553,0,534.080816813426,296.1618382636,338.460673332407,0,0,0,414.506907684996,231.682236925878,271.724246370317
"lcl|NC_008562.1_cds_YP_851127.1_113.1",29.4553855399472,0,12.4002359932116,2071.96474700889,1982.49325931022,1467.70730152722,53.2977071423463,0,0,1889.29380524635,2869.10926824919,1308.60410556149
"lcl|NC_008562.1_cds_YP_851128.1_114.1",40.0050094390064,0,50.524365802128,1469.40615587232,1735.18933263661,1274.61030810991,0,85.5168379924679,0,919.870936757505,1683.75841611419,1015.593459838
"lcl|NC_008562.1_cds_YP_851129.1_115.1",91.7188021284536,57.6330669770187,38.6121169544718,7595.87636857515,9019.6279818003,6701.46296231638,82.9797635590189,294.094491632633,0,5660.92589321628,5183.863890169,4889.71095053708
"lcl|NC_008562.1_cds_YP_851130.1_116.1",17.9640329009551,0,0,995.968119110672,1450.88200952066,1118.89310606076,0,0,0,782.645805394082,1209.7321613865,1094.51218729037
"lcl|NC_008562.1_cds_YP_851131.1_117.1",42.895105177946,0,9.02906917376431,2363.34145982507,2020.93704494703,2106.55598821676,0,0,0,1920.73911429414,3043.38647770863,1088.96332956013
"lcl|NC_008562.1_cds_YP_851132.1_118.1",42.8046854790043,20.9199286118099,28.0312248716696,1984.2523357847,2126.93629919831,1608.77350709543,34.4233083229657,20.3336832326104,0,1358.37513497571,2287.73728424092,1980.15035120521
"lcl|NC_008562.1_cds_YP_851133.1_119.1",159.642632006601,50.1570795153771,44.8046262773588,3134.71569564432,4437.17942307197,2587.82599297986,0,0,123.791832739719,2640.40411390027,3071.61104050158,2161.48947678728
"lcl|NC_008562.1_cds_YP_851135.1_121.1",89.5350211253952,56.2608510966135,0,2357.91499945011,3280.90396803129,2959.9435941285,0,191.394827887904,0,3033.96028263879,6890.80995329455,1591.09642041286
"lcl|NC_008562.1_cds_YP_851137.1_123.1",0,44.866248342869,20.0391999383967,1896.85700322185,2278.24073006151,1277.15783037796,0,50.8771061474176,0,2016.2394283359,2976.56822349591,2356.43393909246
"lcl|NC_008562.1_cds_YP_851138.1_124.1",37.8570894691268,0,0,0,0,108.827806495533,0,0,0,0,0,192.212990385446
"lcl|NC_008562.1_cds_YP_851139.1_125.1",44.4150104795267,9.30297537818019,37.3959872866144,913.166832567809,974.306690169022,851.199116421753,0,63.2959273330077,0,895.854414164997,498.498554692076,488.604412567728
"lcl|NC_008562.1_cds_YP_851140.1_126.1",0,0,39.1425031763739,2663.39386577563,2085.97505031817,2004.64407294656,112.159460634718,0,0,4951.02309859187,3428.84052964416,2832.50131985586
"lcl|NC_008562.1_cds_YP_851141.1_127.1",0,0,0,114.975731397335,310.169492776067,79.4869763129137,0,0,0,200.77678340992,798.016593855803,0
"lcl|NC_008562.1_cds_YP_851142.1_128.1",18.4336808199343,23.1662328044879,15.5205568150328,1609.66023956269,964.97175530332,1236.46407597866,33.3546108423507,78.8096350126665,0,446.170629799822,1330.02765642634,842.345163747984
"lcl|NC_008562.1_cds_YP_851143.1_129.1",49.9177551407071,0,0,691.889357081307,447.961603726143,191.331482806306,45.1615527334483,0,0,724.928563108383,720.333562595504,0
"lcl|NC_008562.1_cds_YP_851144.1_130.1",16.9900793099394,0,57.220366089157,965.519093782439,711.521342464617,846.584181453201,0,0,0,0,1716.21640967784,431.321318786618
"lcl|NC_008562.1_cds_YP_851145.1_131.1",21.1262409397,19.9125484218351,97.8318244183526,1346.98160228788,1137.52047687762,991.949831740181,38.226632650784,180.642309467235,147.437463712475,1022.68324133892,1625.92144965377,1126.28173579787
"lcl|NC_008562.1_cds_YP_851146.1_132.1",123.699700239033,31.0915229744443,41.6604419771932,994.439220682212,1110.0802899354,995.678966445972,0,0,0,479.046360416651,714.014847134139,879.290127070264
"lcl|NC_008562.1_cds_YP_851147.1_133.1",0,63.6724602231135,28.4388645832337,1076.77870602055,833.557295556281,857.697792310602,122.23366368574,0,0,408.76710394834,2112.11577535488,600.233978958144
"lcl|NC_008562.1_cds_YP_851148.1_134.1",56.6905158884412,35.6224484330317,35.7986712467339,1090.24726204407,943.289331799376,1025.34205123241,76.9334993800954,0,0,445.946423453189,1193.01475714624,503.713942140754
"lcl|NC_008562.1_cds_YP_851149.1_135.1",34991.1335181527,34084.5790479944,35747.2163791107,15826.6593740853,13841.650755885,15503.41633651,35148.5088254806,25287.6133214556,24935.031107199,20601.4438629309,15995.028250762,17323.0114109912
"lcl|NC_008562.1_cds_YP_851150.1_136.1",33163.4630833942,45449.0675393229,42872.2888238697,16175.8960034871,14857.5770825344,18252.2458810353,44672.3396572865,25957.0985545906,29992.9926180806,23337.5811888693,16306.2701049944,18411.2585790631
"lcl|NC_008562.1_cds_YP_851151.1_137.1",0,0,0,244.323429219337,131.822034429829,295.592193163648,0,0,0,0,423.946315485895,0
"lcl|NC_008562.1_cds_YP_851152.1_138.1",0,0,0,682.554341946083,0,85.7954664964783,0,0,0,0,215.337811040455,0
"lcl|NC_008562.1_cds_YP_851153.1_139.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851155.1_141.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851156.1_142.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851157.1_143.1",0,0,0,0,133.914447674746,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851158.1_144.1",0,0,0,48.8646858438673,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851159.1_145.1",0,0,0,277.028140217201,99.6450024036499,127.679867463263,0,0,0,0,0,112.754864438707
"lcl|NC_008562.1_cds_YP_851160.1_146.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851161.1_147.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851163.1_149.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851164.1_150.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851166.1_152.1",0,0,0,134.799133362393,145.458796612225,931.916274013471,0,0,0,0,467.802830880988,493.78854426606
"lcl|NC_008562.1_cds_YP_851169.1_155.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851170.1_156.1",0,0,0,0,0,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851171.1_157.1",0,0,0,241.307090586999,312.467044574408,533.838458200309,0,0,0,0,0,176.788491156984
"lcl|NC_008562.1_cds_YP_851172.1_158.1",0,0,0,0,193.500234025436,0,0,0,0,0,0,0
"lcl|NC_008562.1_cds_YP_851173.1_159.1",60.0075141585095,0,25.262182901064,2204.10923380848,3724.67365367686,2386.30050164939,108.579903380418,0,0,1307.18501539224,2020.51009933703,914.034113854196
"lcl|NC_008562.1_cds_YP_851175.1_161.1",148.439640286839,11.6593211154166,31.2453314828949,1440.22231960872,1554.11240590956,1404.61854195057,0,0,0,898.21192578122,2231.29639729419,471.04828235907
"lcl|NC_008562.1_cds_YP_851176.1_162.1",82.9515636897044,0,69.8425056676475,1264.73304537068,847.796613587917,1126.06549776628,0,0,128.646414415787,535.404755759786,1928.54010181819,1474.10403655897
"lcl|NC_008562.1_cds_YP_851177.1_163.1",94.4615892734433,50.8770375945452,34.0858161631581,261.858603565222,121.099667992953,219.825226358202,48.834980467748,0,188.353123498712,587.920533238617,973.656609728372,68.5161137976829
"lcl|NC_008562.1_cds_YP_851178.1_164.1",288.445210102836,0,242.861440162501,7507.39264328507,8340.73963301461,6234.30807399694,57.9915393054507,137.021297237931,0,4964.66228068165,7862.2771235566,7322.65966212736
